Candidato,Video,img,O_prediction,C_prediction,E_prediction,A_prediction,N_prediction
Lopez,Lopez4,lopez4_resultadoskeyframe_755.jpg,0.56289184,0.5422921,0.45424786,0.55727136,0.52856004
Lopez,Lopez4,lopez4_resultadoskeyframe_800.jpg,0.5714384,0.53222114,0.45946285,0.55847263,0.5309988
Lopez,Lopez4,lopez4_resultadoskeyframe_839.jpg,0.56297195,0.5415417,0.4531716,0.5549368,0.5268655
Lopez,Lopez5,lopez5_resultadoskeyframe_112.jpg,0.55849886,0.49769658,0.44937938,0.533497,0.49936184
Lopez,Lopez5,lopez5_resultadoskeyframe_178.jpg,0.55166435,0.48288006,0.44868857,0.51905066,0.483359
Lopez,Lopez5,lopez5_resultadoskeyframe_215.jpg,0.56563425,0.5063967,0.4564377,0.5417588,0.51076335
Lopez,Lopez5,lopez5_resultadoskeyframe_277.jpg,0.54579693,0.48481002,0.44409126,0.523438,0.48798794
Lopez,Lopez5,lopez5_resultadoskeyframe_355.jpg,0.5793099,0.50429696,0.47126153,0.53993255,0.51103663
Lopez,Lopez5,lopez5_resultadoskeyframe_410.jpg,0.555102,0.47931457,0.45075223,0.52174234,0.48599544
Lopez,Lopez5,lopez5_resultadoskeyframe_444.jpg,0.53893065,0.4602825,0.4361346,0.5168408,0.47664142
Lopez,Lopez5,lopez5_resultadoskeyframe_529.jpg,0.56437635,0.48671934,0.45626444,0.5320931,0.50137484
Lopez,Lopez5,lopez5_resultadoskeyframe_591.jpg,0.55418575,0.51940167,0.44698724,0.5421895,0.5118586
Lopez,Lopez5,lopez5_resultadoskeyframe_727.jpg,0.55831885,0.5428567,0.44998395,0.5494442,0.5242717
Lopez,Lopez5,lopez5_resultadoskeyframe_75.jpg,0.58300644,0.5303686,0.4725474,0.55087066,0.52289563
Lopez,Lopez5,lopez5_resultadoskeyframe_769.jpg,0.5675733,0.5207042,0.46499604,0.54044354,0.5159931
Lopez,Lopez5,lopez5_resultadoskeyframe_819.jpg,0.5531583,0.48637718,0.4498109,0.5296377,0.49137163
Lopez,Lopez5,lopez5_resultadoskeyframe_872.jpg,0.5541917,0.4924277,0.4454539,0.5267482,0.49639773
Lopez,Lopez6,lopez6_resultadoskeyframe_114.jpg,0.49024093,0.4458397,0.3917953,0.5049341,0.44693017
Lopez,Lopez6,lopez6_resultadoskeyframe_151.jpg,0.48116082,0.45752087,0.3796301,0.50231564,0.44743806
Lopez,Lopez6,lopez6_resultadoskeyframe_238.jpg,0.5095475,0.47140396,0.40720305,0.5239841,0.47064278
Lopez,Lopez6,lopez6_resultadoskeyframe_339.jpg,0.48609132,0.502921,0.3794186,0.51314616,0.4701615
Lopez,Lopez6,lopez6_resultadoskeyframe_390.jpg,0.47749418,0.48681977,0.37200454,0.5048258,0.4590994
Lopez,Lopez6,lopez6_resultadoskeyframe_423.jpg,0.48826742,0.47807178,0.3895045,0.51671743,0.46270117
Lopez,Lopez6,lopez6_resultadoskeyframe_457.jpg,0.47345972,0.42311805,0.37763804,0.4954624,0.42940915
Lopez,Lopez6,lopez6_resultadoskeyframe_49.jpg,0.46931878,0.44603017,0.37072164,0.49256974,0.4343773
Lopez,Lopez6,lopez6_resultadoskeyframe_496.jpg,0.5053027,0.47964507,0.40482506,0.52225876,0.47085962
Lopez,Lopez6,lopez6_resultadoskeyframe_511.jpg,0.4866827,0.498864,0.3866921,0.51617754,0.46427736
Lopez,Lopez6,lopez6_resultadoskeyframe_519.jpg,0.45764554,0.43783742,0.36042023,0.48518908,0.4236213
Lopez,Lopez6,lopez6_resultadoskeyframe_558.jpg,0.48350757,0.43851227,0.38435477,0.5011555,0.43996263
Lopez,Lopez6,lopez6_resultadoskeyframe_613.jpg,0.46370608,0.42893457,0.36691028,0.4809205,0.42312223
Lopez,Lopez6,lopez6_resultadoskeyframe_684.jpg,0.47593135,0.44278896,0.37801313,0.49650967,0.43691015
Lopez,Lopez6,lopez6_resultadoskeyframe_775.jpg,0.49523145,0.44163418,0.39821893,0.5037338,0.44798568
Lopez,Lopez6,lopez6_resultadoskeyframe_858.jpg,0.5055281,0.50046194,0.40197057,0.5295891,0.48031968
Lopez,Lopez7,lopez7_resultadoskeyframe_122.jpg,0.55890787,0.6104971,0.4535392,0.5625738,0.5550388
Lopez,Lopez7,lopez7_resultadoskeyframe_210.jpg,0.5598701,0.62162626,0.44974276,0.5559353,0.5564195
Lopez,Lopez7,lopez7_resultadoskeyframe_263.jpg,0.5628927,0.60890776,0.4586513,0.5592452,0.5550852
Lopez,Lopez7,lopez7_resultadoskeyframe_314.jpg,0.5656787,0.6038978,0.45819187,0.55927414,0.55753696
Lopez,Lopez7,lopez7_resultadoskeyframe_361.jpg,0.5503031,0.60629636,0.44039673,0.55390066,0.5481025
Lopez,Lopez7,lopez7_resultadoskeyframe_463.jpg,0.5424856,0.62878597,0.43194747,0.55967295,0.55175114
Lopez,Lopez7,lopez7_resultadoskeyframe_48.jpg,0.5421226,0.6272081,0.43450713,0.55487317,0.5464889
Lopez,Lopez7,lopez7_resultadoskeyframe_541.jpg,0.559579,0.59837484,0.45842922,0.5572,0.5484113
Lopez,Lopez7,lopez7_resultadoskeyframe_569.jpg,0.5725864,0.6255381,0.46640486,0.5644891,0.5650331
Lopez,Lopez7,lopez7_resultadoskeyframe_644.jpg,0.55336976,0.6035886,0.4489603,0.55173707,0.5477977
Lopez,Lopez7,lopez7_resultadoskeyframe_704.jpg,0.5492153,0.6079759,0.4467048,0.5606717,0.5448564
Lopez,Lopez7,lopez7_resultadoskeyframe_76.jpg,0.5565124,0.6100975,0.45124215,0.55886704,0.55002844
Lopez,Lopez7,lopez7_resultadoskeyframe_762.jpg,0.5542643,0.6122271,0.44928455,0.5566162,0.54992783
Lopez,Lopez7,lopez7_resultadoskeyframe_892.jpg,0.5517281,0.6080129,0.44686502,0.55403143,0.5496502
Mendoza,Mendoza1,Mendoza1_keyframe_138.jpg,0.59659797,0.54308724,0.5110899,0.56316584,0.5477749
Mendoza,Mendoza1,Mendoza1_keyframe_171.jpg,0.61240625,0.5528548,0.52751285,0.57082623,0.5604986
Mendoza,Mendoza1,Mendoza1_keyframe_208.jpg,0.6074858,0.5613682,0.5221821,0.570777,0.5628046
Mendoza,Mendoza1,Mendoza1_keyframe_242.jpg,0.62646025,0.5757618,0.5418179,0.5814307,0.57722807
Mendoza,Mendoza1,Mendoza1_keyframe_249.jpg,0.5801952,0.5233406,0.49213523,0.54918826,0.5297364
Mendoza,Mendoza1,Mendoza1_keyframe_303.jpg,0.5970504,0.5592457,0.50961983,0.56646794,0.5549933
Mendoza,Mendoza1,Mendoza1_keyframe_350.jpg,0.60786945,0.56806016,0.5209397,0.5754167,0.5676887
Mendoza,Mendoza1,Mendoza1_keyframe_379.jpg,0.59822667,0.56669676,0.5098504,0.5683049,0.55855024
Mendoza,Mendoza1,Mendoza1_keyframe_410.jpg,0.6100366,0.57697594,0.5221503,0.5720092,0.5667533
Mendoza,Mendoza1,Mendoza1_keyframe_459.jpg,0.6176041,0.5629108,0.5308934,0.5755719,0.5668968
Mendoza,Mendoza1,Mendoza1_keyframe_497.jpg,0.63198245,0.5822625,0.5499623,0.5819705,0.58257854
Mendoza,Mendoza1,Mendoza1_keyframe_578.jpg,0.6210468,0.5757588,0.53504074,0.5781756,0.57305646
Mendoza,Mendoza1,Mendoza1_keyframe_618.jpg,0.6158258,0.5790726,0.5315933,0.5754426,0.5714613
Mendoza,Mendoza1,Mendoza1_keyframe_65.jpg,0.5972932,0.56467503,0.51174784,0.5664364,0.5538362
Mendoza,Mendoza1,Mendoza1_keyframe_680.jpg,0.6144724,0.5751879,0.52796245,0.57298577,0.56690013
Mendoza,Mendoza1,Mendoza1_keyframe_759.jpg,0.6033381,0.55845404,0.51643443,0.5691995,0.5565866
Mendoza,Mendoza1,Mendoza1_keyframe_802.jpg,0.60350883,0.5544597,0.5167668,0.56454074,0.5528816
Mendoza,Mendoza1,Mendoza1_keyframe_845.jpg,0.61660326,0.57020456,0.5306091,0.5745951,0.56825215
Mendoza,Mendoza2,Mendoza2_keyframe_125.jpg,0.6308658,0.5640931,0.531919,0.57247365,0.5587361
Mendoza,Mendoza2,Mendoza2_keyframe_208.jpg,0.6405573,0.5766921,0.5444931,0.5821059,0.57010865
Mendoza,Mendoza2,Mendoza2_keyframe_249.jpg,0.60317975,0.5532291,0.50056064,0.55745673,0.53628826
Mendoza,Mendoza2,Mendoza2_keyframe_307.jpg,0.6241833,0.56111,0.5234924,0.55775964,0.5446917
Mendoza,Mendoza2,Mendoza2_keyframe_354.jpg,0.6076424,0.54246426,0.4995333,0.55226266,0.52964365
Mendoza,Mendoza2,Mendoza2_keyframe_398.jpg,0.631189,0.5653411,0.5278938,0.5633627,0.5509188
Mendoza,Mendoza2,Mendoza2_keyframe_436.jpg,0.6481782,0.5854658,0.5499557,0.57117784,0.56828755
Mendoza,Mendoza2,Mendoza2_keyframe_500.jpg,0.6213528,0.56499815,0.51929116,0.5657693,0.5500884
Mendoza,Mendoza2,Mendoza2_keyframe_529.jpg,0.52502894,0.46708617,0.41756195,0.4828784,0.44775712
Mendoza,Mendoza2,Mendoza2_keyframe_632.jpg,0.61819303,0.5527253,0.51147544,0.5562229,0.5427575
Mendoza,Mendoza2,Mendoza2_keyframe_731.jpg,0.5918411,0.5399282,0.49103183,0.53760594,0.5188843
Mendoza,Mendoza2,Mendoza2_keyframe_791.jpg,0.57011664,0.5101331,0.45945635,0.518017,0.48891503
Mendoza,Mendoza2,Mendoza2_keyframe_94.jpg,0.5882347,0.527398,0.4834198,0.53708655,0.51611906
Mendoza,Mendoza3,Mendoza3_keyframe_147.jpg,0.59687024,0.54336774,0.49712005,0.5654255,0.5440538
Mendoza,Mendoza3,Mendoza3_keyframe_19.jpg,0.60656416,0.56651646,0.50578725,0.57233214,0.5517591
Mendoza,Mendoza3,Mendoza3_keyframe_204.jpg,0.6076652,0.56117445,0.5077154,0.56930286,0.5524233
Mendoza,Mendoza3,Mendoza3_keyframe_272.jpg,0.61461604,0.573839,0.5214971,0.57943594,0.5641826
Mendoza,Mendoza3,Mendoza3_keyframe_310.jpg,0.5760766,0.53219354,0.4774056,0.5553825,0.5251626
Mendoza,Mendoza3,Mendoza3_keyframe_391.jpg,0.57834756,0.54731846,0.48147643,0.5594028,0.53242946
Mendoza,Mendoza3,Mendoza3_keyframe_454.jpg,0.5785216,0.530655,0.4850098,0.56105554,0.5300304
Mendoza,Mendoza3,Mendoza3_keyframe_496.jpg,0.63040936,0.5905086,0.5284568,0.5889106,0.576151
Mendoza,Mendoza3,Mendoza3_keyframe_534.jpg,0.6157916,0.5731862,0.51050675,0.5762875,0.5587266
Mendoza,Mendoza3,Mendoza3_keyframe_562.jpg,0.6084732,0.5574987,0.50496995,0.5701335,0.55112034
Mendoza,Mendoza3,Mendoza3_keyframe_613.jpg,0.62468404,0.57536864,0.5278797,0.5764375,0.5685807
Mendoza,Mendoza3,Mendoza3_keyframe_665.jpg,0.61180294,0.56633323,0.5113571,0.5709778,0.55546665
Mendoza,Mendoza3,Mendoza3_keyframe_711.jpg,0.6434514,0.5948639,0.5470654,0.58811295,0.5856168
Mendoza,Mendoza3,Mendoza3_keyframe_771.jpg,0.61206746,0.5595206,0.50407976,0.57502055,0.5568135
Mendoza,Mendoza3,Mendoza3_keyframe_810.jpg,0.61812115,0.5695325,0.5202469,0.5794494,0.56510377
Mendoza,Mendoza3,Mendoza3_keyframe_847.jpg,0.6128403,0.574743,0.50950056,0.5828777,0.5620035
Mendoza,Mendoza3,Mendoza3_keyframe_92.jpg,0.6029523,0.55681795,0.5030278,0.5694008,0.549129
Mendoza,Mendoza4,Mendoza4_keyframe_13.jpg,0.5564184,0.50090694,0.45184344,0.54341924,0.508451
Mendoza,Mendoza4,Mendoza4_keyframe_137.jpg,0.57687044,0.5028984,0.4685204,0.5509137,0.51978874
Mendoza,Mendoza4,Mendoza4_keyframe_202.jpg,0.60411775,0.5339043,0.49750027,0.5667205,0.54617965
Mendoza,Mendoza4,Mendoza4_keyframe_244.jpg,0.57067907,0.49806654,0.4645738,0.5470345,0.51349306
Mendoza,Mendoza4,Mendoza4_keyframe_293.jpg,0.5848906,0.5191545,0.47932518,0.55367875,0.52874154
Mendoza,Mendoza4,Mendoza4_keyframe_321.jpg,0.56594396,0.49360204,0.4599087,0.54392993,0.50860345
Mendoza,Mendoza4,Mendoza4_keyframe_371.jpg,0.57522076,0.501703,0.471304,0.54656726,0.51786554
Mendoza,Mendoza4,Mendoza4_keyframe_39.jpg,0.5855315,0.5202112,0.48023266,0.55889106,0.53260946
Mendoza,Mendoza4,Mendoza4_keyframe_429.jpg,0.52645177,0.46483752,0.42638725,0.52598333,0.48051032
Mendoza,Mendoza4,Mendoza4_keyframe_515.jpg,0.56863445,0.5122798,0.4620962,0.5467427,0.51461613
Mendoza,Mendoza4,Mendoza4_keyframe_547.jpg,0.56731415,0.51784533,0.46325737,0.5497663,0.5148112
Mendoza,Mendoza4,Mendoza4_keyframe_618.jpg,0.5792135,0.52877086,0.47591332,0.5548539,0.5285233
Mendoza,Mendoza4,Mendoza4_keyframe_688.jpg,0.5531529,0.48726794,0.44795805,0.5428047,0.5046063
Mendoza,Mendoza4,Mendoza4_keyframe_726.jpg,0.5768745,0.5212364,0.472035,0.5616463,0.53062093
Mendoza,Mendoza4,Mendoza4_keyframe_799.jpg,0.57044125,0.51533175,0.46520516,0.5534117,0.5212506
Mendoza,Mendoza4,Mendoza4_keyframe_822.jpg,0.57095677,0.51551235,0.46486664,0.55307376,0.519752
Mendoza,Mendoza4,Mendoza4_keyframe_83.jpg,0.56751823,0.50891984,0.46493512,0.5444788,0.51533365
Mendoza,Mendoza4,Mendoza4_keyframe_860.jpg,0.57635015,0.5048692,0.46995312,0.55209017,0.52099687
Mendoza,Mendoza5,Mendoza5_keyframe_116.jpg,0.55185086,0.49545223,0.46078932,0.5376791,0.49450377
Mendoza,Mendoza5,Mendoza5_keyframe_156 - copia (2).jpg,0.556966,0.49917808,0.46647993,0.5400655,0.4986258
Mendoza,Mendoza5,Mendoza5_keyframe_156 - copia (3).jpg,0.556966,0.49917808,0.46647993,0.5400655,0.4986258
Mendoza,Mendoza5,Mendoza5_keyframe_156 - copia.jpg,0.556966,0.49917808,0.46647993,0.5400655,0.4986258
Mendoza,Mendoza5,Mendoza5_keyframe_156.jpg,0.556966,0.49917808,0.46647993,0.5400655,0.4986258
Mendoza,Mendoza5,Mendoza5_keyframe_16.jpg,0.53444135,0.49276158,0.442423,0.52901936,0.4826458
Mendoza,Mendoza5,Mendoza5_keyframe_176.jpg,0.55553627,0.49696833,0.46733114,0.5384948,0.49686605
Mendoza,Mendoza5,Mendoza5_keyframe_246.jpg,0.5387785,0.4840976,0.44716424,0.53154314,0.48289618
Mendoza,Mendoza5,Mendoza5_keyframe_296.jpg,0.53647405,0.47182047,0.44622847,0.53208447,0.48033208
Mendoza,Mendoza5,Mendoza5_keyframe_335.jpg,0.538429,0.483331,0.44740582,0.53282773,0.48432928
Mendoza,Mendoza5,Mendoza5_keyframe_369.jpg,0.53904086,0.48858005,0.4481346,0.53085566,0.48516664
Mendoza,Mendoza5,Mendoza5_keyframe_419.jpg,0.5379272,0.48290503,0.4462698,0.53165567,0.4839344
Mendoza,Mendoza5,Mendoza5_keyframe_467.jpg,0.5353918,0.4777828,0.44526532,0.5265423,0.47981697
Mendoza,Mendoza5,Mendoza5_keyframe_487.jpg,0.5446174,0.48743108,0.45581695,0.5324656,0.48805344
Mendoza,Mendoza5,Mendoza5_keyframe_523.jpg,0.5510535,0.48732442,0.46439737,0.5375154,0.49421448
Mendoza,Mendoza5,Mendoza5_keyframe_563.jpg,0.55129147,0.48884013,0.46030068,0.53914607,0.49539042
Mendoza,Mendoza5,Mendoza5_keyframe_62.jpg,0.53573424,0.4866377,0.44617617,0.5291406,0.47964334
Mendoza,Mendoza5,Mendoza5_keyframe_643.jpg,0.5256627,0.47404644,0.4346825,0.5215488,0.46998897
Mendoza,Mendoza5,Mendoza5_keyframe_677.jpg,0.5373014,0.48776817,0.4443561,0.52827996,0.48151493
Mendoza,Mendoza5,Mendoza5_keyframe_699.jpg,0.5326183,0.47608083,0.44151074,0.5303077,0.4789064
Mendoza,Mendoza5,Mendoza5_keyframe_743.jpg,0.52753806,0.47389546,0.43692997,0.5249341,0.47271383
Mendoza,Mendoza5,Mendoza5_keyframe_797.jpg,0.5210238,0.46713156,0.42934823,0.51879454,0.46698293
Mendoza,Mendoza5,Mendoza5_keyframe_844.jpg,0.51780283,0.46111292,0.42655703,0.5152605,0.46259815
Mendoza,Mendoza6,Mendoza6_keyframe_108.jpg,0.47875863,0.41890615,0.38522938,0.48611024,0.4287717
Mendoza,Mendoza6,Mendoza6_keyframe_154.jpg,0.53854287,0.45768687,0.4481088,0.52653617,0.48411357
Mendoza,Mendoza6,Mendoza6_keyframe_194.jpg,0.5245378,0.44680324,0.42943555,0.5172441,0.46664757
Mendoza,Mendoza6,Mendoza6_keyframe_240.jpg,0.5056806,0.4287077,0.41119677,0.5099706,0.45048335
Mendoza,Mendoza6,Mendoza6_keyframe_27.jpg,0.51939976,0.44843057,0.42812747,0.5133845,0.46829182
Mendoza,Mendoza6,Mendoza6_keyframe_292.jpg,0.56812274,0.48319483,0.47988522,0.53862095,0.509397
Mendoza,Mendoza6,Mendoza6_keyframe_318.jpg,0.52934515,0.44173908,0.4345618,0.52813256,0.4723102
Mendoza,Mendoza6,Mendoza6_keyframe_376.jpg,0.50628054,0.4448018,0.40990913,0.5093564,0.45664233
Mendoza,Mendoza6,Mendoza6_keyframe_440.jpg,0.5465482,0.47283974,0.45393133,0.5370216,0.49313056
Mendoza,Mendoza6,Mendoza6_keyframe_535.jpg,0.50926685,0.42112064,0.41780156,0.50951934,0.4491932
Mendoza,Mendoza6,Mendoza6_keyframe_57.jpg,0.5199157,0.44029456,0.42456877,0.513249,0.46233016
Mendoza,Mendoza6,Mendoza6_keyframe_606.jpg,0.50966907,0.43165314,0.41580683,0.5060042,0.45096725
Mendoza,Mendoza6,Mendoza6_keyframe_680.jpg,0.5142504,0.4375425,0.41976196,0.51157355,0.45735726
Mendoza,Mendoza6,Mendoza6_keyframe_739.jpg,0.48042935,0.41093364,0.38361174,0.48704457,0.42584404
Mendoza,Mendoza7,Mendoza7_keyframe_130.jpg,0.5809339,0.52366227,0.47892582,0.5534483,0.5214422
Mendoza,Mendoza7,Mendoza7_keyframe_185.jpg,0.6128857,0.5219096,0.5082306,0.57043827,0.5479294
Mendoza,Mendoza7,Mendoza7_keyframe_242.jpg,0.5645199,0.5241093,0.4606689,0.54587716,0.5108675
Mendoza,Mendoza7,Mendoza7_keyframe_256.jpg,0.59712744,0.5076077,0.49520743,0.5613462,0.53253555
Mendoza,Mendoza7,Mendoza7_keyframe_334.jpg,0.53720176,0.45385432,0.43017262,0.52269894,0.47157085
Mendoza,Mendoza7,Mendoza7_keyframe_400.jpg,0.60024357,0.5050603,0.49740756,0.55805314,0.53121847
Mendoza,Mendoza7,Mendoza7_keyframe_489.jpg,0.5812556,0.53939843,0.47483253,0.55791354,0.5284575
Mendoza,Mendoza7,Mendoza7_keyframe_552.jpg,0.5724094,0.48615155,0.47066134,0.54326785,0.51263124
Mendoza,Mendoza7,Mendoza7_keyframe_593.jpg,0.59484035,0.56299627,0.49582636,0.560192,0.5400058
Mendoza,Mendoza7,Mendoza7_keyframe_676.jpg,0.5656309,0.48134822,0.46108133,0.54092777,0.505652
